episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window,reward_variance_window
981,26624,-17.59999999999999,30,-10828.830000000044,-11.512999999999995,-11.609599999999993,False,False,False,False,False,ANALYZE,1,1,-0.009410718455910683,53.92321014404297,3.0891759395599365,0.0001,-0.004483580589294434,53.91379942558706,9.103262520918308,45.254968999999946
982,26624,-15.09999999999999,30,-10843.930000000044,-12.596999999999994,-11.70009999999999,True,False,False,False,False,NAVIGATE,2,2,-0.009410718455910683,53.92321014404297,3.0891759395599365,0.0001,-0.004483580589294434,53.91379942558706,9.103262520918308,45.254968999999946
983,26624,1.3300000000000005,11,-10842.600000000044,-11.183999999999996,-11.566799999999992,True,True,True,True,False,TREAT,0,0,-0.009410718455910683,53.92321014404297,3.0891759395599365,0.0001,-0.004483580589294434,53.91379942558706,9.103262520918308,45.254968999999946
984,26624,-12.649999999999991,30,-10855.250000000044,-11.516999999999994,-11.622999999999992,True,True,False,False,False,NAVIGATE,2,1,-0.009410718455910683,53.92321014404297,3.0891759395599365,0.0001,-0.004483580589294434,53.91379942558706,9.103262520918308,45.254968999999946
985,26624,-15.09999999999999,30,-10870.350000000044,-12.109999999999994,-11.713199999999995,True,False,False,False,False,NAVIGATE,1,1,-0.009410718455910683,53.92321014404297,3.0891759395599365,0.0001,-0.004483580589294434,53.91379942558706,9.103262520918308,45.254968999999946
986,26624,-14.19999999999999,30,-10884.550000000045,-13.451999999999993,-11.894199999999996,True,True,False,False,False,NAVIGATE,3,2,-0.009410718455910683,53.92321014404297,3.0891759395599365,0.0001,-0.004483580589294434,53.91379942558706,9.103262520918308,45.254968999999946
987,26624,-13.399999999999995,30,-10897.950000000044,-13.411999999999995,-11.990799999999997,True,True,False,False,False,NAVIGATE,2,2,-0.009410718455910683,53.92321014404297,3.0891759395599365,0.0001,-0.004483580589294434,53.91379942558706,9.103262520918308,45.254968999999946
988,26624,-17.59999999999999,30,-10915.550000000045,-13.951999999999993,-11.990799999999993,False,False,False,False,False,ANALYZE,2,2,-0.009410718455910683,53.92321014404297,3.0891759395599365,0.0001,-0.004483580589294434,53.91379942558706,9.103262520918308,45.254968999999946
989,28672,0.7400000000000007,13,-10914.810000000045,-12.117999999999993,-11.845399999999994,True,True,True,True,False,TREAT,0,0,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
990,28672,0.7800000000000002,11,-10914.030000000044,-10.279999999999994,-11.762199999999996,True,True,True,True,False,TREAT,0,0,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
991,28672,-13.59999999999999,30,-10927.630000000045,-9.879999999999995,-11.873799999999992,True,True,False,False,False,NAVIGATE,1,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
992,28672,-12.499999999999995,30,-10940.130000000045,-9.619999999999996,-11.856799999999994,True,True,False,False,False,NAVIGATE,1,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
993,28672,-13.049999999999994,30,-10953.180000000044,-11.057999999999995,-11.853299999999992,True,True,False,False,False,NAVIGATE,1,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
994,28672,-12.449999999999998,30,-10965.630000000045,-11.037999999999995,-11.871799999999993,True,True,False,False,False,NAVIGATE,2,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
995,28672,-11.0,30,-10976.630000000045,-10.627999999999997,-11.805799999999994,True,True,False,False,False,NAVIGATE,1,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
996,28672,-9.33,29,-10985.960000000045,-10.140999999999996,-11.801099999999993,True,True,True,False,True,TREAT,4,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
997,28672,8.140000000000004,18,-10977.820000000045,-7.9869999999999965,-11.568699999999993,True,True,True,True,True,TREAT,0,0,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
998,28672,-12.199999999999996,30,-10990.020000000046,-7.446999999999997,-11.558199999999992,True,True,False,False,False,NAVIGATE,2,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
999,28672,-4.419999999999996,21,-10994.440000000046,-7.9629999999999965,-11.426399999999994,True,True,True,True,False,TREAT,0,0,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1000,28672,-17.59999999999999,30,-11012.040000000046,-9.800999999999997,-11.477899999999995,False,False,False,False,False,ANALYZE,2,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1001,28672,-5.039999999999999,17,-11017.080000000047,-8.944999999999997,-11.352299999999993,True,True,True,False,False,TREAT,4,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1002,28672,-17.59999999999999,30,-11034.680000000048,-9.454999999999995,-11.408299999999995,False,False,False,False,False,ANALYZE,2,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1003,28672,-0.8400000000000003,7,-11035.520000000048,-8.233999999999996,-11.24069999999999,True,True,True,False,True,TREAT,4,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1004,28672,-13.19999999999999,30,-11048.720000000048,-8.308999999999996,-11.278199999999993,True,True,False,False,False,NAVIGATE,2,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1005,28672,-14.199999999999992,30,-11062.92000000005,-8.628999999999994,-11.378999999999994,True,True,False,False,False,NAVIGATE,2,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1006,28672,-7.839999999999996,27,-11070.76000000005,-8.479999999999995,-11.315399999999995,True,True,True,False,False,TREAT,4,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1007,28672,-17.59999999999999,30,-11088.36000000005,-11.053999999999993,-11.483599999999994,False,False,False,False,False,ANALYZE,2,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1008,28672,-5.5600000000000005,18,-11093.92000000005,-10.389999999999995,-11.363199999999992,True,True,True,False,False,TREAT,4,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1009,28672,-12.699999999999992,30,-11106.62000000005,-11.217999999999995,-11.374199999999991,True,True,False,False,False,NAVIGATE,3,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1010,28672,-13.19999999999999,30,-11119.82000000005,-10.777999999999993,-11.365699999999995,True,True,False,False,False,NAVIGATE,2,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1011,28672,-12.849999999999996,30,-11132.670000000051,-11.558999999999994,-11.318199999999996,True,True,False,False,False,NAVIGATE,2,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1012,28672,-11.449999999999998,30,-11144.120000000052,-10.943999999999996,-11.290699999999994,True,True,False,False,False,NAVIGATE,2,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1013,28672,-14.199999999999994,30,-11158.320000000052,-12.279999999999994,-11.450499999999995,True,True,False,False,False,NAVIGATE,2,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1014,28672,3.5400000000000005,8,-11154.780000000052,-10.605999999999993,-11.384699999999995,True,True,True,True,False,TREAT,0,0,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1015,28672,-13.59999999999999,30,-11168.380000000052,-10.545999999999994,-11.384699999999995,True,True,False,False,False,NAVIGATE,1,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1016,28672,-9.25,30,-11177.630000000052,-10.686999999999994,-11.412199999999995,True,True,False,False,False,NAVIGATE,1,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1017,28672,-14.199999999999992,30,-11191.830000000053,-10.346999999999994,-11.412199999999995,True,True,False,False,False,NAVIGATE,3,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1018,28672,9.170000000000002,19,-11182.660000000053,-8.873999999999993,-11.199999999999994,True,True,True,True,True,TREAT,0,0,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1019,28672,-3.04,12,-11185.700000000053,-7.907999999999996,-11.149099999999994,True,True,True,False,True,TREAT,4,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1020,28672,-11.799999999999995,30,-11197.500000000053,-7.767999999999996,-11.116099999999994,True,True,False,False,False,NAVIGATE,2,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1021,28672,-15.09999999999999,30,-11212.600000000053,-7.992999999999997,-11.116099999999994,True,False,False,False,False,NAVIGATE,2,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1022,28672,-11.199999999999998,30,-11223.800000000054,-7.967999999999996,-11.168199999999995,True,True,False,False,False,NAVIGATE,1,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1023,28672,-4.0,15,-11227.800000000054,-6.947999999999996,-11.215999999999994,True,True,True,False,False,TREAT,4,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1024,28672,-15.09999999999999,30,-11242.900000000054,-8.811999999999996,-11.234999999999992,True,False,False,False,False,NAVIGATE,1,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1025,28672,2.82,9,-11240.080000000054,-7.169999999999997,-11.095799999999995,True,True,True,True,False,TREAT,0,0,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1026,28672,10.220000000000002,14,-11229.860000000055,-5.222999999999996,-10.842599999999996,True,True,True,True,True,TREAT,0,0,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1027,28672,-13.249999999999993,30,-11243.110000000055,-5.127999999999997,-10.799099999999994,True,True,False,False,False,NAVIGATE,3,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1028,28672,-13.049999999999992,30,-11256.160000000054,-7.349999999999996,-10.811599999999997,True,True,False,False,False,NAVIGATE,1,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1029,28672,-17.59999999999999,30,-11273.760000000055,-8.805999999999994,-10.853599999999993,False,False,False,False,False,ANALYZE,2,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1030,28672,-17.59999999999999,30,-11291.360000000055,-9.385999999999994,-10.968799999999995,False,False,False,False,False,ANALYZE,1,1,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1031,28672,-12.449999999999996,30,-11303.810000000056,-9.120999999999995,-10.952799999999993,True,True,False,False,False,NAVIGATE,3,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1032,28672,-14.049999999999992,30,-11317.860000000055,-9.405999999999993,-10.917299999999994,True,True,False,False,False,NAVIGATE,2,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1033,28672,-7.119999999999997,21,-11324.980000000056,-9.717999999999995,-10.851999999999993,True,True,True,False,False,TREAT,4,2,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
1034,28672,-5.4699999999999935,26,-11330.450000000055,-8.754999999999995,-10.755699999999996,True,True,True,True,False,TREAT,0,0,-0.009405871853232384,57.046119689941406,3.08880615234375,0.0001,-0.012019991874694824,57.036713818088174,8.98650561793406,29.146835999999972
